F,K,vol,T,pv_p,pv,bp_error,delta_p,delta,vega_p,vega 
4.375287332395587370e-02,1.304264822706224965e-02,6.692721459098680513e-03,5.196323458940751427e-01,3.058106634020806014e-02,3.071022509696413536e-02,1.291587567560752214e+00,1.002918527777190150e+00,9.999999999026693009e-01,-1.119950065838632436e-01,4.571467064842037339e-10
-6.025431063713955482e-03,2.724221292672460160e-02,6.742475961802121831e-03,1.771981206993157087e+00,4.443594451061100292e-07,2.263689140446466428e-07,2.179905310614634051e-03,-2.461742261433073811e-03,1.050394937968085999e-04,-2.171976741502100114e-02,5.518425901244543817e-04
4.982390136737632064e-02,2.788275753379890892e-02,8.831071279196179430e-03,3.320420711409612480e+00,2.255718579059961051e-02,2.258029843759890368e-02,2.311264699929316269e-01,8.874450710792290975e-01,9.136346278561543466e-01,3.069447049235324299e-01,2.869538220623116809e-01
3.694252584764965569e-02,2.880773502803393032e-02,5.908265108054706026e-03,2.990538207539318538e+00,9.315680416277335313e-03,9.371268399773154123e-03,5.558798349581881570e-01,9.844251516003706959e-01,7.870365422623202267e-01,4.855854832605218108e-01,5.024978918139701989e-01
-5.356213482755918000e-03,2.733074887351130688e-02,9.065732679427920132e-03,9.519317742236660385e-02,-6.347513229911123933e-05,1.771698756997447971e-35,6.347513229911123656e-01,-1.444892749556813023e-02,7.508200017037919133e-32,-1.466884963445549365e-03,2.726662684839274580e-31
-8.087203360772246552e-03,7.167431444318960246e-03,3.668868673156147186e-03,3.133283101394833015e+00,1.028695989430759156e-04,2.058387819557872951e-05,8.228572074749718190e-01,5.958308410255580209e-03,9.413756376400560580e-03,2.811067930575114615e-02,4.475147749576595391e-02
8.833846765081592931e-03,1.145947658108618407e-02,1.345510333440825754e-02,2.151747439149410912e+00,6.683399673296223920e-03,6.630707278152354021e-03,5.269239514386989676e-01,5.289260421084701624e-01,4.470846796751411500e-01,7.160483814042121198e-01,5.800465406629672360e-01
1.513444656978590007e-02,4.599229940130890315e-02,7.426773690514307420e-03,4.074505557339673345e+00,1.508212349651486678e-04,1.086987886931618948e-04,4.212244627198677427e-01,2.047127135402361520e-02,1.977626620439377342e-02,1.077847077198964970e-01,9.680541386411616045e-02
1.153196786419511712e-02,4.560129610944307216e-02,1.208453540220555053e-02,1.487125029246231911e+00,6.325259343490166608e-05,5.211620645616780881e-05,1.113638697873385736e-01,3.118758244697919166e-03,1.039294342260921843e-02,3.352846827139573105e-02,3.361294363713783484e-02
-3.391704629714078351e-03,3.517132410601121750e-03,6.239940602315696694e-03,1.333373146039375179e+00,7.509590126261699028e-04,6.488621048474604077e-04,1.020969077787095003e+00,2.067927117914810098e-01,1.688182880335414859e-01,2.929757651760797055e-01,2.909002283807886613e-01
3.632671734439809480e-02,-1.798211791285392325e-03,1.158248209721748564e-02,9.361036749426955295e-01,3.806547932730928313e-02,3.812589242247674953e-02,6.041309516746640185e-01,9.515452567464040001e-01,9.996656334343381189e-01,1.016697589949369512e-01,1.183769445908345935e-03
4.448874267968151719e-02,2.483552466140893228e-03,1.048818993566740356e-03,1.445363452082958355e+00,4.183883321323200039e-02,4.200519021354063437e-02,1.663570003086339844e+00,9.815760970729887624e-01,1.000000000000000000e+00,9.361388418627814706e-03,5.015385968550600431e-242
2.007025995106385963e-02,3.752097265964968870e-02,1.665956860907274410e-03,1.719040937860808693e+00,-1.772318682225285102e-05,1.801739514853001434e-19,1.772318682225303144e-01,-1.655413523052307392e-02,6.787806585301576172e-16,-1.199502569869396670e-02,7.218302284904783061e-15
1.453396738973436290e-02,4.326424314107177316e-02,1.215728300838053375e-02,1.720770602416693551e+00,2.039835057762919707e-04,2.267868174481112425e-04,2.280331167181927077e-01,4.031953723340188367e-02,3.580960014304879896e-02,1.323126771592930406e-01,1.032801904206302884e-01
7.522326380648076613e-03,1.158921317762811980e-02,1.116016755341539372e-03,2.017147237213588795e+00,7.445376856725707815e-05,2.585962529750501914e-06,7.186780603750657637e-01,8.287165365202786571e-02,5.146928445903698780e-03,3.815424640259543199e-02,2.107310464545845627e-02
8.317481169936210769e-03,2.038058278796624906e-02,1.243797815179945032e-02,6.575649072832749908e-01,5.400124853259923724e-04,5.704795615192721986e-04,3.046707619327982397e-01,1.198522794067371916e-01,1.158436030715261772e-01,7.777235256074907510e-02,1.582180554711075382e-01
2.962837189586439712e-02,-6.741543412532398014e-03,1.242437867618390382e-02,4.025363105303265243e+00,3.704949380919837776e-02,3.717144686419439348e-02,1.219530549960157195e+00,9.647791778420163888e-01,9.277219710365038896e-01,2.939244306951749319e-01,2.760924660508972117e-01
-3.387165413988002007e-03,2.875246833557718734e-02,7.554066511929004302e-03,4.828657817456067036e+00,2.375657197478450028e-04,1.669444623519935028e-04,7.062125739585149997e-01,8.219623076930833785e-03,2.642250909731852851e-02,1.139446961998012153e-01,1.345175113139003009e-01
6.595133159185329400e-03,4.946108364650460276e-02,6.208048954534682064e-03,4.352723383179363914e+00,-7.145330015870428320e-05,1.589236874673447837e-06,7.304253703337773018e-01,8.011013231387567948e-03,4.671306105040498829e-04,5.216226830574162421e-03,3.481485834589600429e-03
-3.407777276084843210e-04,3.326234411423869761e-03,1.078599107115172815e-03,3.008051155456057835e+00,2.161763265205382534e-04,1.765751999930838367e-05,1.985188065212298625e+00,1.545464434095908668e-01,2.498375784167768121e-02,2.281493947269414291e-01,1.013103594862488632e-01
3.942186967463818387e-02,-2.524219039922869987e-03,1.033542855246055974e-03,1.228672312359993107e-01,4.174783007822705644e-02,4.194608871456105559e-02,1.982586363339991387e+00,1.001446061883631389e+00,1.000000000000000000e+00,1.492918047485229660e-01,0.000000000000000000e+00
2.496855983722342381e-02,-4.697424700174952263e-03,5.474663446970589285e-03,4.199845615665211973e+00,2.955689895879255041e-02,2.968024305909408925e-02,1.233441003015388393e+00,9.930563512622271327e-01,9.959050782726941442e-01,1.185585320636142054e-02,2.479392708878434826e-02
2.148355503784906556e-02,8.782919702287851280e-03,1.410247826709681504e-02,1.371927834989500106e+00,1.463662351918345109e-02,1.479743674698718453e-02,1.608132278037334384e+00,7.143670763228966436e-01,7.790207774781429118e-01,3.699900949452297194e-01,3.476961878999821898e-01
5.676170323067835852e-03,3.638272189783202729e-03,1.686350860720913468e-03,4.467510999252389148e+00,2.913470957831074473e-03,2.667205251217157069e-03,2.462657066139174233e+00,7.268550016827649563e-01,7.162523350466662997e-01,7.469612993358066833e-01,7.160763414017928818e-01
1.939318715499388501e-02,-6.124154983782461453e-03,2.943465918615819840e-03,2.158117498524012134e+00,2.556990666610648930e-02,2.551734214003176238e-02,5.256452607472692495e-01,9.416006224016513215e-01,9.999999981954486028e-01,-4.799293619346332862e-02,1.607043335777133138e-08
1.906283220323030242e-02,3.782993147662210009e-02,1.356195757432727272e-02,2.407344304635389953e+00,2.248008402522733151e-03,2.144933910022665639e-03,1.030744925000675050e+00,1.521240351524280054e-01,1.862290459706245627e-01,3.756273628552421195e-01,4.158627449195647641e-01
2.897710536279259758e-02,-6.501400229583740101e-03,1.127723660003642631e-02,4.485396773783426383e+00,3.613216474777493359e-02,3.620198531989418655e-02,6.982057211925296603e-01,9.476513725734694304e-01,9.312895515268340141e-01,2.822544489167730930e-01,2.803190063350762817e-01
3.029931344035038943e-02,2.606069783269369250e-02,9.337607199386404461e-03,2.865711488313829935e+00,8.613395064417307678e-03,8.650787190765358431e-03,3.739212634805075264e-01,6.564618558765888956e-01,6.057067389031217663e-01,5.583106380010190994e-01,6.514976507030090236e-01
2.349247818650221364e-02,1.051141324695762692e-02,1.245479809747604069e-02,1.917530407411767168e+00,1.506690886604182197e-02,1.523286763603588778e-02,1.659587699940658023e+00,7.259764359239517795e-01,7.741747826591047765e-01,3.131308193910615767e-01,4.161652776073997972e-01
4.455018941150719336e-02,6.739512236094856792e-03,1.161277464987699876e-02,3.042609085864426799e+00,3.812207860590731412e-02,3.805477145396871097e-02,6.730715193860314915e-01,9.833612445676630509e-01,9.690225025088057276e-01,5.535367293935150590e-02,1.218808147554175797e-01
2.710726725578332247e-02,1.180709393308078566e-02,8.981745179578233540e-03,1.261600037425748111e+00,1.567876287318937384e-02,1.558481353422086838e-02,9.394933896850545807e-01,8.938695500192306298e-01,9.353177894264392833e-01,1.481545272984465811e-01,1.418754616960966053e-01
2.047266692126162302e-02,3.910197482166285349e-02,4.958615640924419858e-03,2.776847180631283329e-01,9.316748638323740783e-06,1.779337677885940644e-16,9.316748638145806727e-02,-1.703858595937133083e-02,5.035981261586960863e-13,-5.316760839967989843e-02,1.927880483247512877e-12
-5.025623262546707361e-03,4.764984175596044536e-02,5.358514712419246845e-03,2.815106304242682267e+00,5.871134921948441276e-05,3.391769448518113891e-12,5.871134582771496691e-01,-1.035463190923713132e-02,2.329627656738705467e-09,-3.944123049654724156e-02,2.353375820634270829e-08
2.894783654435319209e-02,4.528613363627134042e-02,5.199604937115773901e-03,3.061912319818383743e+00,1.635390362773551237e-04,1.312892755970287962e-04,3.224976068032632814e-01,1.734184317181061002e-02,3.626905381056484690e-02,9.511791090730357945e-02,1.392151636040124263e-01
4.897358523601681030e-02,1.554312976255755978e-02,1.121947258705805958e-02,6.322272493181558817e-01,3.332302566281016010e-02,3.343064512732871196e-02,1.076194645185518661e+00,9.889867457325186573e-01,9.999106712966754351e-01,1.272384954358098674e-01,2.830750807416114044e-04
-3.529825901782725206e-04,3.224382260382580023e-02,2.866540882569328270e-03,9.039526189442617099e-01,2.057625055882500442e-05,6.442085839472596212e-37,2.057625055882500442e-01,3.645358621382446384e-03,2.865824689863647239e-33,-2.553789244928920607e-02,3.281339481029529624e-32
4.975067411016100699e-02,1.892296033050522297e-02,1.302776626542149173e-03,1.838463565711658587e+00,3.082442700042516831e-02,3.082771377965578402e-02,3.286779230615710645e-02,9.609042740319396758e-01,1.000000000000000000e+00,5.844117878566690988e-02,3.949260159780047362e-67
3.892727134865871935e-02,-4.372082713742808137e-03,8.532863179483037713e-03,2.195341537292910594e+00,4.324401897052172067e-02,4.330034869500754696e-02,5.632972448582629355e-01,9.920028887158079955e-01,9.996923772561281396e-01,-7.737379059377444412e-02,1.677572745451639006e-03
1.219129075498760241e-02,2.021306533519806603e-02,8.233014336466915398e-03,8.404761189218746820e-01,6.594466725329921342e-04,5.571802384098264961e-04,1.022664341231656282e+00,1.400113082992490710e-01,1.439378020430972516e-01,1.837289274789554727e-01,2.079210323232732749e-01
4.493866478209182502e-02,4.941601065855644875e-02,7.395485892586719200e-03,3.335240716270849948e+00,3.384086981812068837e-03,3.442871506778720676e-03,5.878452496665184102e-01,3.437150891368633832e-01,3.701314583515365464e-01,6.107017935987054669e-01,6.896204170561882618e-01
1.129556621103948964e-02,9.348024402898962373e-03,1.422819956822451645e-03,2.854595808393894263e+00,2.256221604989670435e-03,2.231379249617851911e-03,2.484235537181852527e-01,6.303099467662983679e-01,7.910725288024565982e-01,4.132460780905126141e-01,4.854672041894970147e-01
1.432077460592029276e-02,3.469013076020870806e-02,5.474451743163957426e-03,2.953940878024929884e+00,1.137998753709141414e-04,5.078579023508138744e-05,6.301408513583275361e-01,2.583521642588419015e-02,1.519806728789762848e-02,4.894695982343141155e-02,6.582588587598692254e-02
-3.110235281223243733e-03,-2.729550509350892919e-03,1.402979610353781090e-02,8.736170177518688407e-01,4.959102031876028681e-03,5.043310567324289610e-03,8.420853544826092385e-01,4.951731198619520047e-01,4.884201570273227766e-01,3.940930087881125421e-01,3.727242110141191778e-01
1.195927945455254639e-02,1.894730222401824760e-02,9.036506588750527202e-03,7.688470363260008211e-01,8.915921755373191343e-04,8.224731274810779917e-04,6.911904805624113912e-01,1.277495539964100812e-01,1.889075215577193378e-01,2.408303030019585123e-01,2.371008274499586677e-01
3.751672884049285506e-02,4.015840190594276160e-02,3.314091629648885894e-03,1.244695949771449817e+00,5.166329305530924232e-04,5.154584969969570407e-04,1.174433556135382438e-02,1.842645650494416920e-01,2.374688492271701534e-01,3.280653862586424552e-01,3.448225600222252774e-01
3.932696559200314634e-02,4.377368002419151222e-02,1.243847319160848106e-02,3.086845463940690037e-01,1.233780673029476194e-03,1.085457748603126929e-03,1.483229244263492674e+00,3.635270565900509121e-01,2.599661145284172248e-01,2.841875695289277082e-01,1.802032120364058798e-01
8.002414510161632785e-03,8.518983754477226292e-03,9.713315564476746738e-03,3.767548104122800723e+00,7.188019593437441901e-03,7.266081815631865622e-03,7.806222219442372490e-01,4.710119335760505344e-01,4.890708251117263372e-01,7.078378795259772094e-01,7.740632652432171135e-01
1.275875190244919744e-03,4.077979731055140361e-02,7.461793325119180260e-03,3.287384696707709608e+00,1.109419301057613244e-04,6.841066270473393442e-06,1.041008638352879156e+00,1.453071750238970998e-02,1.750576682829319778e-03,1.567719368359822216e-02,1.018464434799572910e-02
3.528580544302202526e-02,1.505828801259491943e-02,2.946686195342647450e-03,4.246724528822625189e+00,2.025345188902765922e-02,2.022820397655385877e-02,2.524791247380045456e-01,9.284262102820440843e-01,9.995674106407820281e-01,5.509547751788330255e-02,3.202497417424924817e-03
4.266860481892419815e-02,1.145960839330239893e-02,1.270795140677543483e-02,2.475177051957954344e+00,3.157493907869276389e-02,3.171813192368107964e-02,1.431928449883157484e+00,9.194847565273940315e-01,9.407373697672085644e-01,1.550360403119089570e-01,1.856052669441169423e-01
3.443279436760637857e-02,-2.727229396191197322e-03,1.900593011671262381e-03,4.395207327030775879e+00,3.705061248791637063e-02,3.716002376379756722e-02,1.094112758811965902e+00,1.047425892376013579e+00,1.000000000000000000e+00,-6.230038598731518773e-02,1.086481995204579058e-19
2.709314524200340246e-02,-2.937123617395598005e-03,9.370930406370776844e-03,3.139186870106978500e+00,3.011965435968956550e-02,3.026214488392756433e-02,1.424905242379988168e+00,9.546717612371586892e-01,9.647516366840268587e-01,1.004515991904436772e-01,1.377017858209409196e-01
-3.078492573766717678e-03,6.521590945373014966e-03,3.847465106941735848e-03,9.030575406893038837e-01,9.543398622528093123e-05,4.930560757028953823e-06,9.050342546825197454e-01,4.389507593769458732e-02,4.323741156526316083e-03,3.848369226985280667e-02,1.206998262077459312e-02
3.777630819457134664e-02,2.707833603458181110e-02,5.435992045239005852e-03,2.004596286007433559e+00,1.098690245957663521e-02,1.098647254896018000e-02,4.299106164552118914e-03,1.163951693389939868e+00,9.177328350777721466e-01,1.682621925952329511e-01,2.149731308038598521e-01
3.457637803789830044e-02,7.775175188837706378e-03,3.468392081880122303e-03,3.131835915072574306e+00,2.676164293326578625e-02,2.680121097420566645e-02,3.956804093988020021e-01,9.364299467308123681e-01,9.999936853414653770e-01,1.049795923458846786e-01,5.113769873715514675e-05
7.026880462704077415e-03,2.683884023398472318e-02,1.466859955423273354e-02,4.988793222454638077e+00,5.430126983989023472e-03,5.484135420173261860e-03,5.400843618423838421e-01,3.099826100966795450e-01,2.726886816157730875e-01,7.129481761033762410e-01,7.421725959713104670e-01
3.072685122283592279e-02,4.178145969843014701e-02,8.888071285852137959e-03,2.995131194574982558e+00,2.119288673666551784e-03,2.129139054154341546e-03,9.850380487789761608e-02,2.409454735412824289e-01,2.361729542785173108e-01,5.773173306571641739e-01,5.332921444692629853e-01
3.363914951321812091e-02,2.818328638585694546e-02,2.322583497710301818e-03,4.281025141760529396e-01,5.311899558829639816e-03,5.455924978186529190e-03,1.440254193568893726e+00,1.068354668965612042e+00,9.998347857313315545e-01,1.236585315629244314e-01,4.147266450676649467e-04
6.513618613439875818e-03,-4.302896239849762945e-03,1.667587226579158536e-03,9.170836139590509140e-01,1.104874005659214897e-02,1.081651485329106557e-02,2.322252033010833827e+00,1.179297785320113201e+00,9.999999999937020378e-01,4.623958442118436540e-02,4.170580380362892378e-11
5.955770881546007187e-03,1.166951073323722367e-02,1.209206258499026521e-02,4.598357350791233422e+00,7.626332559921671951e-03,7.737815699245074487e-03,1.114831393234025469e+00,3.827273533190588828e-01,4.127981725898384746e-01,7.951300893016214344e-01,8.349640102929611896e-01
-7.909842418408294384e-03,1.559524494088757214e-02,4.768988237302346223e-03,2.800636632656714475e+00,1.679894986342765628e-05,3.697129629405309021e-06,1.310182023402234608e-01,1.456339366698330279e-02,1.613997112688708453e-03,3.499803679631769554e-02,8.730210830705629685e-03
9.297606450795041846e-03,3.089249824951236650e-02,8.976732285781247045e-03,3.538121513176981647e+00,8.240771474300346427e-04,8.038347886223340096e-04,2.024235880770063334e-01,1.449475886412833481e-01,1.004610547228182993e-01,3.658407145251846293e-01,3.312207940138932605e-01
1.762631421165362922e-02,-4.104788196998958652e-03,5.013530343413251378e-03,4.874353629847739455e+00,2.187288345749357696e-02,2.183474758006368269e-02,3.813587742989427154e-01,9.625174227170785191e-01,9.751924807205366585e-01,2.008882732658048564e-01,1.282010617971357791e-01
1.013254038937174036e-02,4.533013293211747563e-02,4.262128847069670927e-03,2.881834718010281460e+00,5.392997127220446052e-05,7.923883901699556867e-10,5.392917888381428826e-01,-2.278381101898264635e-02,5.732894660791054547e-07,-2.311277682618808477e-02,4.920263600357495573e-06
1.386776498928502833e-02,2.665885734701138599e-02,7.492635920945717350e-03,2.453914346753705900e+00,7.503383955071770556e-04,8.217901681504890610e-04,7.145177264331200595e-01,1.533138511472890431e-01,1.379025611115937966e-01,3.615001163107524618e-01,3.451007884244722268e-01
4.907726754948801839e-02,4.780167626377358758e-02,7.458532166439886535e-03,2.655257028271049258e+00,5.514955273775866765e-03,5.513080407360632269e-03,1.874866415234495431e-02,5.464218122572540581e-01,5.417944106494281264e-01,8.063713823196282382e-01,6.465041741301578160e-01
-4.802795000822319103e-03,1.091852604291201380e-02,2.216156824478384378e-03,1.371378907605141917e+00,-3.905909145188700415e-05,2.814555112556341259e-13,3.905909173334251583e-01,-4.578086671747272698e-03,6.902852132277555974e-10,5.250075206320567282e-03,5.023855188033594336e-09
5.614220245428900788e-03,1.064801288086156435e-02,6.223475382796889686e-03,4.028713995768038458e+00,2.776503941168600997e-03,2.865748293620927045e-03,8.924435245232604785e-01,3.026040199294112165e-01,3.434829590085217710e-01,7.719426689135598929e-01,7.382965305487734220e-01
-1.683122545892803620e-03,2.941617054143345206e-02,1.149033143127404719e-02,3.398686990556182952e+00,6.290678031037524182e-04,6.673350717444268259e-04,3.826726864067440670e-01,5.174143694409977234e-02,7.103543764759892576e-02,1.596170531989249408e-01,2.503397733945652570e-01
3.254793563294962333e-02,2.804519974448300978e-02,1.321149382073530040e-02,4.048574962472321737e+00,1.295848991837875511e-02,1.300819942751623749e-02,4.970950913748238831e-01,5.114048387004419549e-01,5.672528603412002601e-01,6.414091449707970405e-01,7.912814218642798547e-01
1.013335018081865622e-02,1.870645831112464214e-02,1.078431628603482989e-02,2.818817469109839990e+00,3.636707116202632026e-03,3.731671127625920022e-03,9.496401142328799727e-01,3.153263335938516487e-01,3.179312738647107617e-01,5.925244146282347968e-01,5.987704871783056104e-01
2.292666986400240109e-02,4.882358530745377345e-02,2.572703906350983817e-03,4.774475961272723445e+00,3.146639883457730269e-06,2.302085975019785558e-09,3.144337797482710251e-02,1.464757959937834642e-02,2.044979832488924793e-06,2.189801844070869523e-03,2.147964079509187682e-05
4.156706258961519185e-02,3.245186271513628845e-02,1.318655862788460295e-02,4.288429934885916062e+00,1.589662942104438925e-02,1.605303067304067119e-02,1.564012519962819425e+00,6.480034194772493761e-01,6.307345362369674024e-01,6.520812880757976826e-01,7.813834980201268543e-01
3.499404625286966358e-02,1.848057700296400208e-02,1.445637918897434496e-02,3.305326834793316237e+00,2.088083620284419961e-02,2.074606441602494522e-02,1.347717868192543911e+00,7.813148098095062943e-01,7.350984286807130674e-01,5.932153816757946840e-01,5.953800053139497450e-01
-7.874789673961799658e-04,1.804669789595264584e-02,9.506586772972915739e-03,4.966094786762957014e+00,2.134374009427456725e-03,2.170782989620914302e-03,3.640898019345757408e-01,2.050089279180055402e-01,1.869945186393948688e-01,5.175887802153169570e-01,5.988133240771791321e-01
4.291036189217550811e-02,6.236686635553751953e-03,6.796662438118933683e-03,3.640005686187723466e+00,3.674213899691406576e-02,3.668265031656155889e-02,5.948868035250687303e-01,1.003117500335090506e+00,9.976593574202877734e-01,7.059629597492297903e-02,1.395023317153857266e-02
4.204674749683533913e-02,3.360958575727787667e-02,8.928909686400459539e-03,1.969442092420653267e+00,1.030730271203705341e-02,1.030978835039421566e-02,2.485638357162256451e-02,8.979454062469475195e-01,7.496305116157694348e-01,5.940805640464474902e-01,4.463069533623270635e-01
-3.557514606995725720e-03,9.603725623180030604e-03,1.439860144803259065e-02,3.783992987462444502e-01,2.887935406138825156e-04,2.680092195355260852e-04,2.078432107835642972e-01,1.200970221535998805e-01,6.864746410208592831e-02,1.715153813694234586e-01,8.136172044233623557e-02
2.659427410846725015e-02,2.605835760661057848e-02,1.250507350583873398e-02,1.930328040331978690e+00,7.280260832849827501e-03,7.202510358233818119e-03,7.775047461600937959e-01,4.664501798139196187e-01,5.123037223633113424e-01,5.941435494778015691e-01,5.540118045865138896e-01
2.642673262443183402e-03,2.229367028757226962e-03,1.404970393436600837e-02,2.299657945709905782e+00,8.737675355877454544e-03,8.708055345955041660e-03,2.962000992241288211e-01,5.080444813848067342e-01,5.077384857930709039e-01,7.360370736496263389e-01,6.048671135273981925e-01
-7.663481085586418794e-03,4.606663675711406003e-02,1.088402744178480416e-02,2.383293455351422341e-01,1.589783194320508464e-04,1.259449768960317180e-27,1.589783194320508519e+00,-2.348738573452177278e-02,2.442446785665111236e-24,-4.508837245736352362e-02,1.217310449610049393e-23
2.729655240925222409e-02,2.169890281873115834e-02,1.272696539054462422e-02,2.918265862310390757e-01,6.230667236553437058e-03,6.403653004157078797e-03,1.729857676036417491e+00,7.867420866654206701e-01,7.922279991399117094e-01,2.239507856944498720e-01,1.547138857339163398e-01
1.494670494768511777e-02,2.494298822523820930e-02,1.296598627807047516e-02,3.496134030285591887e+00,5.471156922232349971e-03,5.484420100101002407e-03,1.326317786865243709e-01,4.033513163349388142e-01,3.400508595834195735e-01,7.518989727685284619e-01,6.851514902724631373e-01
1.590260278498869390e-03,-1.389384577021602826e-03,1.550852238167770795e-03,2.641058905831012549e+00,3.027705694885592103e-03,3.126271110503172062e-03,9.856541561757995451e-01,7.811214683917258039e-01,8.814444276227861863e-01,4.527896431631031060e-01,3.223258438214106070e-01
4.419374929426337500e-02,4.022769468312886038e-02,3.254243171420624203e-03,1.438100076500837821e+00,4.330504358309682049e-03,4.281238024237824999e-03,4.926633407185704860e-01,9.946705647726183930e-01,8.452523851879845118e-01,3.974841598359802330e-01,2.854491368526269612e-01
4.545715679050912894e-02,1.690436260148026060e-02,1.388301663142687756e-02,2.155714162000880396e+00,2.927582629711875106e-02,2.929894137070333110e-02,2.311507358458003702e-01,8.690542243977166237e-01,9.193597032057687635e-01,3.265251151031118293e-01,2.195958602023960482e-01
1.002202197220002609e-02,3.333456260580909547e-02,3.331065603008827574e-03,1.396852576718503824e+00,-2.293129508709225439e-05,1.007247497833084614e-12,2.293129609433975091e-01,1.346177596095651406e-03,1.595170899262143169e-09,-7.886488304163401589e-03,1.146622086035550717e-08
9.832539816465105109e-04,4.870895847536936552e-02,1.418823119834490554e-02,4.286534699541424409e+00,5.680579795099404555e-04,6.439716296107577537e-04,7.591365010081729814e-01,4.518436672260073977e-02,5.211415034442972577e-02,1.535697755833085598e-01,2.206868583629870428e-01
2.242286861831049860e-02,4.074352736854200407e-02,1.460295374590507914e-02,5.297706816482423697e-01,8.533276434692302348e-05,1.834377090789946028e-04,9.810494473207157506e-01,5.220619224975837219e-02,4.238289501707840495e-02,1.074358396675608451e-01,6.573466452312455577e-02
1.031008612155798719e-02,3.955226399496048623e-02,1.013207437161681504e-02,3.196263135026353286e+00,4.014093337943863693e-04,4.069982286633191232e-04,5.588894868932754029e-02,3.792056862451477495e-02,5.322883361294080545e-02,1.768579647360831175e-01,1.937930158376198753e-01
3.177820429663605339e-02,8.373704249429595944e-03,1.220110973268479860e-03,2.192083721064515434e+00,2.330701835159047081e-02,2.340450004720645572e-02,9.748169561598490906e-01,1.070840319668599827e+00,1.000000000000000000e+00,3.184486271371058524e-02,2.095860625514349670e-37
-9.804166472186284439e-03,3.517316422012205235e-02,1.072456743838580417e-02,3.848875256331494299e+00,1.642922733807537089e-04,1.225635558829492756e-04,4.172871749780443507e-01,2.512903155832679411e-02,1.627050621492194538e-02,4.175699085533778748e-02,7.966451787927270045e-02
4.758590222389398605e-02,4.734283592548606950e-02,9.120018669128551747e-03,5.950563677979056054e-01,2.822886465311945370e-03,2.929836092133421884e-03,1.069496268214765067e+00,4.243098833006236359e-01,5.137807747868547992e-01,1.948830303673165509e-01,3.075600393788286424e-01
1.500115797256510071e-02,1.621592284675274498e-02,6.768974146447954976e-03,1.489312056590541999e+00,2.719705334995617396e-03,2.723720022628292256e-03,4.014687632674859841e-02,4.951508247963947729e-01,4.415447422612431838e-01,4.353675743171908086e-01,4.816229158771766494e-01
3.227190644300080569e-02,-6.736265152678087148e-03,9.766572947382805292e-03,3.059211687799622048e+00,3.922586942619216838e-02,3.907380170161513233e-02,1.520677245770360564e+00,9.262072504968429376e-01,9.888007114834070910e-01,1.424816219054300948e-01,5.145037843347845946e-02
3.168489398789519490e-02,1.451586418721934578e-02,2.867595402512104503e-03,2.675053678911427202e+00,1.713752970078988996e-02,1.716917287252108307e-02,3.164317173119310378e-01,1.098877455020738081e+00,9.998742260464972276e-01,-4.669810843992880378e-02,8.029335655422751520e-04
-1.133691861435118589e-03,1.105480772363924731e-02,1.183465463006088195e-02,3.905996766184052671e+00,4.413402934642066296e-03,4.475861650271675297e-03,6.245871562960900736e-01,3.003748629317685714e-01,3.011453603109441324e-01,6.675251215137628646e-01,6.883489213767431947e-01
2.547810461720496911e-02,2.603962465442364455e-02,9.853523464169386403e-03,7.703653660026519301e-01,3.021170271286328576e-03,3.176755189859901529e-03,1.555849185735729501e+00,4.059506783975725952e-01,4.741160620119188596e-01,2.678775578813871183e-01,3.494162135165763683e-01
1.159373315976926395e-02,3.701030090946440254e-02,9.807547668754180298e-03,2.941931982983041483e+00,4.480919923534037314e-04,4.808598749666252877e-04,3.276788261322155504e-01,4.695853623870480109e-02,6.540499721911285924e-02,1.889201598851046882e-01,2.185286771312809351e-01
3.269806542217158080e-02,-5.797289230733713127e-03,1.498573133952443154e-02,2.745271558853580096e+00,3.893286840471053140e-02,3.914344353980286906e-02,2.105751350923376730e+00,9.115130606279152614e-01,9.394746478647938437e-01,1.890872615041691018e-01,1.987246211320917444e-01
3.264779069675331769e-02,3.792706176982327260e-02,2.666414649431511370e-03,1.966559772087698388e+00,1.214868995248908484e-04,1.335671343196276762e-04,1.208023479473682715e-01,1.338125786404646411e-01,7.899508359941558033e-02,2.176368536072768589e-01,2.064958629739585549e-01
2.160151117867386422e-02,-2.550068505305288884e-03,1.026764715024612931e-02,2.029581827522068060e+00,2.438638505120658065e-02,2.445266081971244829e-02,6.627576850586763824e-01,9.749858187748081662e-01,9.506401242379453054e-01,1.139309691421727944e-01,1.454276804161581116e-01
3.423042535212412335e-02,2.166454216530085131e-02,1.155771609197279656e-02,4.592316750802074132e+00,1.732991004692295556e-02,1.740896536395165201e-02,7.905531702869644795e-01,6.466867168361827289e-01,6.940443093366982508e-01,8.636662712803185871e-01,7.516784092301022069e-01
7.241097267546743599e-04,1.803849292210278274e-03,7.799749760456397424e-03,2.331157978322142554e+00,4.287420209680288877e-03,4.230552218952959333e-03,5.686799072732954263e-01,4.405661417440237537e-01,4.638783270353287747e-01,4.581314583755237702e-01,6.066117692900832026e-01
4.873591590126074430e-02,9.620147307213411728e-03,9.490132357122284951e-03,4.043753879957747155e-01,3.901152608852237469e-02,3.911576859408775336e-02,1.042425055653786625e+00,9.957840104289267247e-01,9.999999999546450580e-01,-4.352548768626812031e-02,1.912004392075254738e-10
